Gas_age	d13CO2	d13CO2_stdev
123.608	-6.682	0.054
123.609	-6.682	0.054
123.610	-6.682	0.054
123.611	-6.682	0.054
123.612	-6.682	0.054
123.613	-6.682	0.054
123.614	-6.682	0.054
123.615	-6.682	0.054
123.616	-6.682	0.054
123.617	-6.682	0.054
123.618	-6.682	0.054
123.619	-6.682	0.054
123.620	-6.682	0.054
123.621	-6.682	0.054
123.622	-6.682	0.054
123.623	-6.682	0.054
123.624	-6.682	0.054
123.625	-6.682	0.054
123.626	-6.682	0.054
123.627	-6.682	0.054
123.628	-6.682	0.054
123.629	-6.682	0.054
123.630	-6.682	0.054
123.631	-6.682	0.054
123.632	-6.682	0.054
123.633	-6.682	0.054
123.634	-6.682	0.054
123.635	-6.682	0.054
123.636	-6.682	0.054
123.637	-6.682	0.054
123.638	-6.682	0.054
123.639	-6.683	0.054
123.640	-6.683	0.054
123.641	-6.683	0.054
123.642	-6.683	0.054
123.643	-6.683	0.054
123.644	-6.683	0.054
123.645	-6.683	0.054
123.646	-6.683	0.054
123.647	-6.683	0.054
123.648	-6.683	0.054
123.649	-6.683	0.054
123.650	-6.683	0.054
123.651	-6.683	0.054
123.652	-6.683	0.054
123.653	-6.683	0.054
123.654	-6.683	0.054
123.655	-6.683	0.054
123.656	-6.683	0.054
123.657	-6.683	0.054
123.658	-6.683	0.054
123.659	-6.683	0.054
123.660	-6.683	0.054
123.661	-6.683	0.054
123.662	-6.683	0.054
123.663	-6.683	0.054
123.664	-6.683	0.054
123.665	-6.683	0.054
123.666	-6.683	0.054
123.667	-6.683	0.054
123.668	-6.683	0.054
123.669	-6.683	0.054
123.670	-6.683	0.054
123.671	-6.683	0.054
123.672	-6.683	0.054
123.673	-6.683	0.054
123.674	-6.683	0.054
123.675	-6.683	0.054
123.676	-6.683	0.054
123.677	-6.683	0.054
123.678	-6.684	0.054
123.679	-6.684	0.054
123.680	-6.684	0.054
123.681	-6.684	0.054
123.682	-6.684	0.054
123.683	-6.684	0.054
123.684	-6.684	0.054
123.685	-6.684	0.054
123.686	-6.684	0.054
123.687	-6.684	0.054
123.688	-6.684	0.054
123.689	-6.684	0.054
123.690	-6.684	0.054
123.691	-6.684	0.054
123.692	-6.684	0.054
123.693	-6.684	0.054
123.694	-6.684	0.054
123.695	-6.684	0.054
123.696	-6.684	0.054
123.697	-6.684	0.054
123.698	-6.684	0.054
123.699	-6.684	0.054
123.700	-6.684	0.054
123.701	-6.684	0.054
123.702	-6.684	0.054
123.703	-6.684	0.054
123.704	-6.684	0.054
123.705	-6.684	0.054
123.706	-6.684	0.054
123.707	-6.684	0.054
123.708	-6.684	0.054
123.709	-6.684	0.054
123.710	-6.684	0.054
123.711	-6.684	0.054
123.712	-6.684	0.054
123.713	-6.684	0.054
123.714	-6.684	0.054
123.715	-6.684	0.054
123.716	-6.685	0.054
123.717	-6.685	0.054
123.718	-6.685	0.054
123.719	-6.685	0.054
123.720	-6.685	0.054
123.721	-6.685	0.054
123.722	-6.685	0.054
123.723	-6.685	0.054
123.724	-6.685	0.054
123.725	-6.685	0.054
123.726	-6.685	0.054
123.727	-6.685	0.054
123.728	-6.685	0.054
123.729	-6.685	0.054
123.730	-6.685	0.054
123.731	-6.685	0.054
123.732	-6.685	0.054
123.733	-6.685	0.054
123.734	-6.685	0.054
123.735	-6.685	0.054
123.736	-6.685	0.054
123.737	-6.685	0.054
123.738	-6.685	0.054
123.739	-6.685	0.054
123.740	-6.685	0.054
123.741	-6.685	0.054
123.742	-6.685	0.054
123.743	-6.685	0.054
123.744	-6.685	0.054
123.745	-6.685	0.054
123.746	-6.685	0.054
123.747	-6.685	0.054
123.748	-6.685	0.054
123.749	-6.685	0.054
123.750	-6.685	0.054
123.751	-6.685	0.054
123.752	-6.685	0.054
123.753	-6.686	0.054
123.754	-6.686	0.054
123.755	-6.686	0.054
123.756	-6.686	0.054
123.757	-6.686	0.054
123.758	-6.686	0.054
123.759	-6.686	0.054
123.760	-6.686	0.054
123.761	-6.686	0.054
123.762	-6.686	0.054
123.763	-6.686	0.054
123.764	-6.686	0.054
123.765	-6.686	0.054
123.766	-6.686	0.054
123.767	-6.686	0.054
123.768	-6.686	0.054
123.769	-6.686	0.054
123.770	-6.686	0.053
123.771	-6.686	0.053
123.772	-6.686	0.053
123.773	-6.686	0.053
123.774	-6.686	0.053
123.775	-6.686	0.053
123.776	-6.686	0.053
123.777	-6.686	0.053
123.778	-6.686	0.053
123.779	-6.686	0.053
123.780	-6.686	0.053
123.781	-6.686	0.053
123.782	-6.686	0.053
123.783	-6.686	0.053
123.784	-6.686	0.053
123.785	-6.686	0.053
123.786	-6.686	0.053
123.787	-6.686	0.053
123.788	-6.686	0.053
123.789	-6.686	0.053
123.790	-6.687	0.053
123.791	-6.687	0.053
123.792	-6.687	0.053
123.793	-6.687	0.053
123.794	-6.687	0.053
123.795	-6.687	0.053
123.796	-6.687	0.053
123.797	-6.687	0.053
123.798	-6.687	0.053
123.799	-6.687	0.053
123.800	-6.687	0.053
123.801	-6.687	0.053
123.802	-6.687	0.053
123.803	-6.687	0.053
123.804	-6.687	0.053
123.805	-6.687	0.053
123.806	-6.687	0.053
123.807	-6.687	0.053
123.808	-6.687	0.053
123.809	-6.687	0.053
123.810	-6.687	0.053
123.811	-6.687	0.053
123.812	-6.687	0.053
123.813	-6.687	0.053
123.814	-6.687	0.053
123.815	-6.687	0.053
123.816	-6.687	0.053
123.817	-6.687	0.053
123.818	-6.687	0.053
123.819	-6.687	0.053
123.820	-6.687	0.053
123.821	-6.687	0.053
123.822	-6.687	0.053
123.823	-6.687	0.053
123.824	-6.687	0.053
123.825	-6.687	0.053
123.826	-6.687	0.053
123.827	-6.688	0.053
123.828	-6.688	0.053
123.829	-6.688	0.053
123.830	-6.688	0.053
123.831	-6.688	0.053
123.832	-6.688	0.053
123.833	-6.688	0.053
123.834	-6.688	0.053
123.835	-6.688	0.053
123.836	-6.688	0.053
123.837	-6.688	0.053
123.838	-6.688	0.053
123.839	-6.688	0.053
123.840	-6.688	0.053
123.841	-6.688	0.053
123.842	-6.688	0.053
123.843	-6.688	0.053
123.844	-6.688	0.053
123.845	-6.688	0.053
123.846	-6.688	0.053
123.847	-6.688	0.053
123.848	-6.688	0.053
123.849	-6.688	0.053
123.850	-6.688	0.053
123.851	-6.688	0.053
123.852	-6.688	0.053
123.853	-6.688	0.053
123.854	-6.688	0.053
123.855	-6.688	0.053
123.856	-6.688	0.053
123.857	-6.688	0.053
123.858	-6.688	0.053
123.859	-6.688	0.053
123.860	-6.688	0.053
123.861	-6.688	0.053
123.862	-6.688	0.053
123.863	-6.689	0.053
123.864	-6.689	0.053
123.865	-6.689	0.053
123.866	-6.689	0.053
123.867	-6.689	0.053
123.868	-6.689	0.053
123.869	-6.689	0.053
123.870	-6.689	0.053
123.871	-6.689	0.053
123.872	-6.689	0.053
123.873	-6.689	0.053
123.874	-6.689	0.053
123.875	-6.689	0.053
123.876	-6.689	0.053
123.877	-6.689	0.053
123.878	-6.689	0.053
123.879	-6.689	0.053
123.880	-6.689	0.053
123.881	-6.689	0.053
123.882	-6.689	0.053
123.883	-6.689	0.053
123.884	-6.689	0.053
123.885	-6.689	0.053
123.886	-6.689	0.053
123.887	-6.689	0.053
123.888	-6.689	0.053
123.889	-6.689	0.053
123.890	-6.689	0.052
123.891	-6.689	0.052
123.892	-6.689	0.052
123.893	-6.689	0.052
123.894	-6.689	0.052
123.895	-6.689	0.052
123.896	-6.689	0.052
123.897	-6.689	0.052
123.898	-6.689	0.052
123.899	-6.690	0.052
123.900	-6.690	0.052
123.901	-6.690	0.052
123.902	-6.690	0.052
123.903	-6.690	0.052
123.904	-6.690	0.052
123.905	-6.690	0.052
123.906	-6.690	0.052
123.907	-6.690	0.052
123.908	-6.690	0.052
123.909	-6.690	0.052
123.910	-6.690	0.052
123.911	-6.690	0.052
123.912	-6.690	0.052
123.913	-6.690	0.052
123.914	-6.690	0.052
123.915	-6.690	0.052
123.916	-6.690	0.052
123.917	-6.690	0.052
123.918	-6.690	0.052
123.919	-6.690	0.052
123.920	-6.690	0.052
123.921	-6.690	0.052
123.922	-6.690	0.052
123.923	-6.690	0.052
123.924	-6.690	0.052
123.925	-6.690	0.052
123.926	-6.690	0.052
123.927	-6.690	0.052
123.928	-6.690	0.052
123.929	-6.690	0.052
123.930	-6.690	0.052
123.931	-6.690	0.052
123.932	-6.690	0.052
123.933	-6.690	0.052
123.934	-6.690	0.052
123.935	-6.691	0.052
123.936	-6.691	0.052
123.937	-6.691	0.052
123.938	-6.691	0.052
123.939	-6.691	0.052
123.940	-6.691	0.052
123.941	-6.691	0.052
123.942	-6.691	0.052
123.943	-6.691	0.052
123.944	-6.691	0.052
123.945	-6.691	0.052
123.946	-6.691	0.052
123.947	-6.691	0.052
123.948	-6.691	0.052
123.949	-6.691	0.052
123.950	-6.691	0.052
123.951	-6.691	0.052
123.952	-6.691	0.052
123.953	-6.691	0.052
123.954	-6.691	0.052
123.955	-6.691	0.052
123.956	-6.691	0.052
123.957	-6.691	0.052
123.958	-6.691	0.052
123.959	-6.691	0.052
123.960	-6.691	0.052
123.961	-6.691	0.052
123.962	-6.691	0.052
123.963	-6.691	0.052
123.964	-6.691	0.052
123.965	-6.691	0.052
123.966	-6.691	0.052
123.967	-6.691	0.052
123.968	-6.691	0.052
123.969	-6.691	0.052
123.970	-6.692	0.052
123.971	-6.692	0.052
123.972	-6.692	0.052
123.973	-6.692	0.052
123.974	-6.692	0.051
123.975	-6.692	0.051
123.976	-6.692	0.051
123.977	-6.692	0.051
123.978	-6.692	0.051
123.979	-6.692	0.051
123.980	-6.692	0.051
123.981	-6.692	0.051
123.982	-6.692	0.051
123.983	-6.692	0.051
123.984	-6.692	0.051
123.985	-6.692	0.051
123.986	-6.692	0.051
123.987	-6.692	0.051
123.988	-6.692	0.051
123.989	-6.692	0.051
123.990	-6.692	0.051
123.991	-6.692	0.051
123.992	-6.692	0.051
123.993	-6.692	0.051
123.994	-6.692	0.051
123.995	-6.692	0.051
123.996	-6.692	0.051
123.997	-6.692	0.051
123.998	-6.692	0.051
123.999	-6.692	0.051
124.000	-6.692	0.051
124.001	-6.692	0.051
124.002	-6.692	0.051
124.003	-6.692	0.051
124.004	-6.692	0.051
124.005	-6.693	0.051
124.006	-6.693	0.051
124.007	-6.693	0.051
124.008	-6.693	0.051
124.009	-6.693	0.051
124.010	-6.693	0.051
124.011	-6.693	0.051
124.012	-6.693	0.051
124.013	-6.693	0.051
124.014	-6.693	0.051
124.015	-6.693	0.051
124.016	-6.693	0.051
124.017	-6.693	0.051
124.018	-6.693	0.051
124.019	-6.693	0.051
124.020	-6.693	0.051
124.021	-6.693	0.051
124.022	-6.693	0.051
124.023	-6.693	0.051
124.024	-6.693	0.051
124.025	-6.693	0.051
124.026	-6.693	0.051
124.027	-6.693	0.051
124.028	-6.693	0.051
124.029	-6.693	0.051
124.030	-6.693	0.051
124.031	-6.693	0.051
124.032	-6.693	0.051
124.033	-6.693	0.051
124.034	-6.693	0.051
124.035	-6.693	0.051
124.036	-6.693	0.051
124.037	-6.693	0.051
124.038	-6.693	0.051
124.039	-6.693	0.051
124.040	-6.693	0.051
124.041	-6.694	0.051
124.042	-6.694	0.051
124.043	-6.694	0.051
124.044	-6.694	0.051
124.045	-6.694	0.051
124.046	-6.694	0.051
124.047	-6.694	0.050
124.048	-6.694	0.050
124.049	-6.694	0.050
124.050	-6.694	0.050
124.051	-6.694	0.050
124.052	-6.694	0.050
124.053	-6.694	0.050
124.054	-6.694	0.050
124.055	-6.694	0.050
124.056	-6.694	0.050
124.057	-6.694	0.050
124.058	-6.694	0.050
124.059	-6.694	0.050
124.060	-6.694	0.050
124.061	-6.694	0.050
124.062	-6.694	0.050
124.063	-6.694	0.050
124.064	-6.694	0.050
124.065	-6.694	0.050
124.066	-6.694	0.050
124.067	-6.694	0.050
124.068	-6.694	0.050
124.069	-6.694	0.050
124.070	-6.694	0.050
124.071	-6.694	0.050
124.072	-6.694	0.050
124.073	-6.694	0.050
124.074	-6.694	0.050
124.075	-6.694	0.050
124.076	-6.695	0.050
124.077	-6.695	0.050
124.078	-6.695	0.050
124.079	-6.695	0.050
124.080	-6.695	0.050
124.081	-6.695	0.050
124.082	-6.695	0.050
124.083	-6.695	0.050
124.084	-6.695	0.050
124.085	-6.695	0.050
124.086	-6.695	0.050
124.087	-6.695	0.050
124.088	-6.695	0.050
124.089	-6.695	0.050
124.090	-6.695	0.050
124.091	-6.695	0.050
124.092	-6.695	0.050
124.093	-6.695	0.050
124.094	-6.695	0.050
124.095	-6.695	0.050
124.096	-6.695	0.050
124.097	-6.695	0.050
124.098	-6.695	0.050
124.099	-6.695	0.050
124.100	-6.695	0.050
124.101	-6.695	0.050
124.102	-6.695	0.050
124.103	-6.695	0.050
124.104	-6.695	0.050
124.105	-6.695	0.050
124.106	-6.695	0.050
124.107	-6.695	0.050
124.108	-6.695	0.050
124.109	-6.695	0.050
124.110	-6.695	0.050
124.111	-6.696	0.050
124.112	-6.696	0.050
124.113	-6.696	0.050
124.114	-6.696	0.050
124.115	-6.696	0.050
124.116	-6.696	0.050
124.117	-6.696	0.049
124.118	-6.696	0.049
124.119	-6.696	0.049
124.120	-6.696	0.049
124.121	-6.696	0.049
124.122	-6.696	0.049
124.123	-6.696	0.049
124.124	-6.696	0.049
124.125	-6.696	0.049
124.126	-6.696	0.049
124.127	-6.696	0.049
124.128	-6.696	0.049
124.129	-6.696	0.049
124.130	-6.696	0.049
124.131	-6.696	0.049
124.132	-6.696	0.049
124.133	-6.696	0.049
124.134	-6.696	0.049
124.135	-6.696	0.049
124.136	-6.696	0.049
124.137	-6.696	0.049
124.138	-6.696	0.049
124.139	-6.696	0.049
124.140	-6.696	0.049
124.141	-6.696	0.049
124.142	-6.696	0.049
124.143	-6.696	0.049
124.144	-6.696	0.049
124.145	-6.696	0.049
124.146	-6.697	0.049
124.147	-6.697	0.049
124.148	-6.697	0.049
124.149	-6.697	0.049
124.150	-6.697	0.049
124.151	-6.697	0.049
124.152	-6.697	0.049
124.153	-6.697	0.049
124.154	-6.697	0.049
124.155	-6.697	0.049
124.156	-6.697	0.049
124.157	-6.697	0.049
124.158	-6.697	0.049
124.159	-6.697	0.049
124.160	-6.697	0.049
124.161	-6.697	0.049
124.162	-6.697	0.049
124.163	-6.697	0.049
124.164	-6.697	0.049
124.165	-6.697	0.049
124.166	-6.697	0.049
124.167	-6.697	0.049
124.168	-6.697	0.049
124.169	-6.697	0.049
124.170	-6.697	0.049
124.171	-6.697	0.049
124.172	-6.697	0.049
124.173	-6.697	0.049
124.174	-6.697	0.049
124.175	-6.697	0.049
124.176	-6.697	0.049
124.177	-6.697	0.049
124.178	-6.697	0.049
124.179	-6.697	0.049
124.180	-6.697	0.049
124.181	-6.698	0.049
124.182	-6.698	0.049
124.183	-6.698	0.049
124.184	-6.698	0.049
124.185	-6.698	0.049
124.186	-6.698	0.048
124.187	-6.698	0.048
124.188	-6.698	0.048
124.189	-6.698	0.048
124.190	-6.698	0.048
124.191	-6.698	0.048
124.192	-6.698	0.048
124.193	-6.698	0.048
124.194	-6.698	0.048
124.195	-6.698	0.048
124.196	-6.698	0.048
124.197	-6.698	0.048
124.198	-6.698	0.048
124.199	-6.698	0.048
124.200	-6.698	0.048
124.201	-6.698	0.048
124.202	-6.698	0.048
124.203	-6.698	0.048
124.204	-6.698	0.048
124.205	-6.698	0.048
124.206	-6.698	0.048
124.207	-6.698	0.048
124.208	-6.698	0.048
124.209	-6.698	0.048
124.210	-6.698	0.048
124.211	-6.698	0.048
124.212	-6.698	0.048
124.213	-6.698	0.048
124.214	-6.698	0.048
124.215	-6.698	0.048
124.216	-6.699	0.048
124.217	-6.699	0.048
124.218	-6.699	0.048
124.219	-6.699	0.048
124.220	-6.699	0.048
124.221	-6.699	0.048
124.222	-6.699	0.048
124.223	-6.699	0.048
124.224	-6.699	0.048
124.225	-6.699	0.048
124.226	-6.699	0.048
124.227	-6.699	0.048
124.228	-6.699	0.048
124.229	-6.699	0.048
124.230	-6.699	0.048
124.231	-6.699	0.048
124.232	-6.699	0.048
124.233	-6.699	0.048
124.234	-6.699	0.048
124.235	-6.699	0.048
124.236	-6.699	0.048
124.237	-6.699	0.048
124.238	-6.699	0.048
124.239	-6.699	0.048
124.240	-6.699	0.048
124.241	-6.699	0.048
124.242	-6.699	0.048
124.243	-6.699	0.048
124.244	-6.699	0.048
124.245	-6.699	0.048
124.246	-6.699	0.048
124.247	-6.699	0.048
124.248	-6.699	0.048
124.249	-6.699	0.048
124.250	-6.699	0.048
124.251	-6.700	0.048
124.252	-6.700	0.048
124.253	-6.700	0.048
124.254	-6.700	0.048
124.255	-6.700	0.048
124.256	-6.700	0.048
124.257	-6.700	0.048
124.258	-6.700	0.047
124.259	-6.700	0.047
124.260	-6.700	0.047
124.261	-6.700	0.047
124.262	-6.700	0.047
124.263	-6.700	0.047
124.264	-6.700	0.047
124.265	-6.700	0.047
124.266	-6.700	0.047
124.267	-6.700	0.047
124.268	-6.700	0.047
124.269	-6.700	0.047
124.270	-6.700	0.047
124.271	-6.700	0.047
124.272	-6.700	0.047
124.273	-6.700	0.047
124.274	-6.700	0.047
124.275	-6.700	0.047
124.276	-6.700	0.047
124.277	-6.700	0.047
124.278	-6.700	0.047
124.279	-6.700	0.047
124.280	-6.700	0.047
124.281	-6.700	0.047
124.282	-6.700	0.047
124.283	-6.700	0.047
124.284	-6.700	0.047
124.285	-6.700	0.047
124.286	-6.701	0.047
124.287	-6.701	0.047
124.288	-6.701	0.047
124.289	-6.701	0.047
124.290	-6.701	0.047
124.291	-6.701	0.047
124.292	-6.701	0.047
124.293	-6.701	0.047
124.294	-6.701	0.047
124.295	-6.701	0.047
124.296	-6.701	0.047
124.297	-6.701	0.047
124.298	-6.701	0.047
124.299	-6.701	0.047
124.300	-6.701	0.047
124.301	-6.701	0.047
124.302	-6.701	0.047
124.303	-6.701	0.047
124.304	-6.701	0.047
124.305	-6.701	0.047
124.306	-6.701	0.047
124.307	-6.701	0.047
124.308	-6.701	0.047
124.309	-6.701	0.047
124.310	-6.701	0.047
124.311	-6.701	0.047
124.312	-6.701	0.047
124.313	-6.701	0.047
124.314	-6.701	0.047
124.315	-6.701	0.047
124.316	-6.701	0.047
124.317	-6.701	0.047
124.318	-6.701	0.047
124.319	-6.701	0.047
124.320	-6.701	0.047
124.321	-6.701	0.047
124.322	-6.702	0.047
124.323	-6.702	0.047
124.324	-6.702	0.047
124.325	-6.702	0.047
124.326	-6.702	0.047
124.327	-6.702	0.047
124.328	-6.702	0.047
124.329	-6.702	0.047
124.330	-6.702	0.047
124.331	-6.702	0.047
124.332	-6.702	0.047
124.333	-6.702	0.047
124.334	-6.702	0.047
124.335	-6.702	0.046
124.336	-6.702	0.046
124.337	-6.702	0.046
124.338	-6.702	0.046
124.339	-6.702	0.046
124.340	-6.702	0.046
124.341	-6.702	0.046
124.342	-6.702	0.046
124.343	-6.702	0.046
124.344	-6.702	0.046
124.345	-6.702	0.046
124.346	-6.702	0.046
124.347	-6.702	0.046
124.348	-6.702	0.046
124.349	-6.702	0.046
124.350	-6.702	0.046
124.351	-6.702	0.046
124.352	-6.702	0.046
124.353	-6.702	0.046
124.354	-6.702	0.046
124.355	-6.702	0.046
124.356	-6.702	0.046
124.357	-6.702	0.046
124.358	-6.703	0.046
124.359	-6.703	0.046
124.360	-6.703	0.046
124.361	-6.703	0.046
124.362	-6.703	0.046
124.363	-6.703	0.046
124.364	-6.703	0.046
124.365	-6.703	0.046
124.366	-6.703	0.046
124.367	-6.703	0.046
124.368	-6.703	0.046
124.369	-6.703	0.046
124.370	-6.703	0.046
124.371	-6.703	0.046
124.372	-6.703	0.046
124.373	-6.703	0.046
124.374	-6.703	0.046
124.375	-6.703	0.046
124.376	-6.703	0.046
124.377	-6.703	0.046
124.378	-6.703	0.046
124.379	-6.703	0.046
124.380	-6.703	0.046
124.381	-6.703	0.046
124.382	-6.703	0.046
124.383	-6.703	0.046
124.384	-6.703	0.046
124.385	-6.703	0.046
124.386	-6.703	0.046
124.387	-6.703	0.046
124.388	-6.703	0.046
124.389	-6.703	0.046
124.390	-6.703	0.046
124.391	-6.703	0.046
124.392	-6.703	0.046
124.393	-6.703	0.046
124.394	-6.704	0.046
124.395	-6.704	0.046
124.396	-6.704	0.046
124.397	-6.704	0.046
124.398	-6.704	0.046
124.399	-6.704	0.046
124.400	-6.704	0.046
124.401	-6.704	0.046
124.402	-6.704	0.046
124.403	-6.704	0.046
124.404	-6.704	0.046
124.405	-6.704	0.046
124.406	-6.704	0.046
124.407	-6.704	0.046
124.408	-6.704	0.046
124.409	-6.704	0.046
124.410	-6.704	0.046
124.411	-6.704	0.046
124.412	-6.704	0.046
124.413	-6.704	0.046
124.414	-6.704	0.046
124.415	-6.704	0.046
124.416	-6.704	0.046
124.417	-6.704	0.046
124.418	-6.704	0.046
124.419	-6.704	0.046
124.420	-6.704	0.046
124.421	-6.704	0.046
124.422	-6.704	0.046
124.423	-6.704	0.045
124.424	-6.704	0.045
124.425	-6.704	0.045
124.426	-6.704	0.045
124.427	-6.704	0.045
124.428	-6.704	0.045
124.429	-6.704	0.045
124.430	-6.705	0.045
124.431	-6.705	0.045
124.432	-6.705	0.045
124.433	-6.705	0.045
124.434	-6.705	0.045
124.435	-6.705	0.045
124.436	-6.705	0.045
124.437	-6.705	0.045
124.438	-6.705	0.045
124.439	-6.705	0.045
124.440	-6.705	0.045
124.441	-6.705	0.045
124.442	-6.705	0.045
124.443	-6.705	0.045
124.444	-6.705	0.045
124.445	-6.705	0.045
124.446	-6.705	0.045
124.447	-6.705	0.045
124.448	-6.705	0.045
124.449	-6.705	0.045
124.450	-6.705	0.045
124.451	-6.705	0.045
124.452	-6.705	0.045
124.453	-6.705	0.045
124.454	-6.705	0.045
124.455	-6.705	0.045
124.456	-6.705	0.045
124.457	-6.705	0.045
124.458	-6.705	0.045
124.459	-6.705	0.045
124.460	-6.705	0.045
124.461	-6.705	0.045
124.462	-6.705	0.045
124.463	-6.705	0.045
124.464	-6.705	0.045
124.465	-6.705	0.045
124.466	-6.705	0.045
124.467	-6.706	0.045
124.468	-6.706	0.045
124.469	-6.706	0.045
124.470	-6.706	0.045
124.471	-6.706	0.045
124.472	-6.706	0.045
124.473	-6.706	0.045
124.474	-6.706	0.045
124.475	-6.706	0.045
124.476	-6.706	0.045
124.477	-6.706	0.045
124.478	-6.706	0.045
124.479	-6.706	0.045
124.480	-6.706	0.045
124.481	-6.706	0.045
124.482	-6.706	0.045
124.483	-6.706	0.045
124.484	-6.706	0.045
124.485	-6.706	0.045
124.486	-6.706	0.045
124.487	-6.706	0.045
124.488	-6.706	0.045
124.489	-6.706	0.045
124.490	-6.706	0.045
124.491	-6.706	0.045
124.492	-6.706	0.045
124.493	-6.706	0.045
124.494	-6.706	0.045
124.495	-6.706	0.045
124.496	-6.706	0.045
124.497	-6.706	0.045
124.498	-6.706	0.045
124.499	-6.706	0.045
124.500	-6.706	0.045
124.501	-6.706	0.045
124.502	-6.706	0.045
124.503	-6.706	0.045
124.504	-6.706	0.045
124.505	-6.707	0.045
124.506	-6.707	0.045
124.507	-6.707	0.045
124.508	-6.707	0.045
124.509	-6.707	0.045
124.510	-6.707	0.045
124.511	-6.707	0.045
124.512	-6.707	0.045
124.513	-6.707	0.045
124.514	-6.707	0.045
124.515	-6.707	0.045
124.516	-6.707	0.045
124.517	-6.707	0.045
124.518	-6.707	0.045
124.519	-6.707	0.045
124.520	-6.707	0.045
124.521	-6.707	0.045
124.522	-6.707	0.045
124.523	-6.707	0.045
124.524	-6.707	0.045
124.525	-6.707	0.045
124.526	-6.707	0.045
124.527	-6.707	0.045
124.528	-6.707	0.045
124.529	-6.707	0.045
124.530	-6.707	0.045
124.531	-6.707	0.045
124.532	-6.707	0.045
124.533	-6.707	0.045
124.534	-6.707	0.045
124.535	-6.707	0.044
124.536	-6.707	0.044
124.537	-6.707	0.044
124.538	-6.707	0.044
124.539	-6.707	0.044
124.540	-6.707	0.044
124.541	-6.707	0.044
124.542	-6.707	0.044
124.543	-6.708	0.044
124.544	-6.708	0.044
124.545	-6.708	0.044
124.546	-6.708	0.044
124.547	-6.708	0.044
124.548	-6.708	0.044
124.549	-6.708	0.044
124.550	-6.708	0.044
124.551	-6.708	0.044
124.552	-6.708	0.044
124.553	-6.708	0.044
124.554	-6.708	0.044
124.555	-6.708	0.044
124.556	-6.708	0.044
124.557	-6.708	0.044
124.558	-6.708	0.044
124.559	-6.708	0.044
124.560	-6.708	0.044
124.561	-6.708	0.044
124.562	-6.708	0.044
124.563	-6.708	0.044
124.564	-6.708	0.044
124.565	-6.708	0.044
124.566	-6.708	0.044
124.567	-6.708	0.044
124.568	-6.708	0.044
124.569	-6.708	0.044
124.570	-6.708	0.044
124.571	-6.708	0.044
124.572	-6.708	0.044
124.573	-6.708	0.044
124.574	-6.708	0.044
124.575	-6.708	0.044
124.576	-6.708	0.044
124.577	-6.708	0.044
124.578	-6.708	0.044
124.579	-6.708	0.044
124.580	-6.708	0.044
124.581	-6.708	0.044
124.582	-6.708	0.044
124.583	-6.709	0.044
124.584	-6.709	0.044
124.585	-6.709	0.044
124.586	-6.709	0.044
124.587	-6.709	0.044
124.588	-6.709	0.044
124.589	-6.709	0.044
124.590	-6.709	0.044
124.591	-6.709	0.044
124.592	-6.709	0.044
124.593	-6.709	0.044
124.594	-6.709	0.044
124.595	-6.709	0.044
124.596	-6.709	0.044
124.597	-6.709	0.044
124.598	-6.709	0.044
124.599	-6.709	0.044
124.600	-6.709	0.044
124.601	-6.709	0.044
124.602	-6.709	0.044
124.603	-6.709	0.044
124.604	-6.709	0.044
124.605	-6.709	0.044
124.606	-6.709	0.044
124.607	-6.709	0.044
124.608	-6.709	0.044
124.609	-6.709	0.044
124.610	-6.709	0.044
124.611	-6.709	0.044
124.612	-6.709	0.044
124.613	-6.709	0.044
124.614	-6.709	0.044
124.615	-6.709	0.044
124.616	-6.709	0.044
124.617	-6.709	0.044
124.618	-6.709	0.044
124.619	-6.709	0.044
124.620	-6.709	0.044
124.621	-6.709	0.044
124.622	-6.709	0.044
124.623	-6.710	0.044
124.624	-6.710	0.044
124.625	-6.710	0.044
124.626	-6.710	0.044
124.627	-6.710	0.044
124.628	-6.710	0.044
124.629	-6.710	0.044
124.630	-6.710	0.044
124.631	-6.710	0.044
124.632	-6.710	0.044
124.633	-6.710	0.044
124.634	-6.710	0.044
124.635	-6.710	0.044
124.636	-6.710	0.044
124.637	-6.710	0.044
124.638	-6.710	0.044
124.639	-6.710	0.044
124.640	-6.710	0.044
124.641	-6.710	0.044
124.642	-6.710	0.044
124.643	-6.710	0.044
124.644	-6.710	0.044
124.645	-6.710	0.044
124.646	-6.710	0.044
124.647	-6.710	0.044
124.648	-6.710	0.044
124.649	-6.710	0.044
124.650	-6.710	0.044
124.651	-6.710	0.044
124.652	-6.710	0.044
124.653	-6.710	0.044
124.654	-6.710	0.044
124.655	-6.710	0.044
124.656	-6.710	0.044
124.657	-6.710	0.044
124.658	-6.710	0.044
124.659	-6.710	0.044
124.660	-6.710	0.044
124.661	-6.710	0.044
124.662	-6.710	0.044
124.663	-6.710	0.044
124.664	-6.710	0.044
124.665	-6.711	0.044
124.666	-6.711	0.044
124.667	-6.711	0.044
124.668	-6.711	0.044
124.669	-6.711	0.044
124.670	-6.711	0.044
124.671	-6.711	0.044
124.672	-6.711	0.044
124.673	-6.711	0.044
124.674	-6.711	0.044
124.675	-6.711	0.044
124.676	-6.711	0.044
124.677	-6.711	0.044
124.678	-6.711	0.044
124.679	-6.711	0.044
124.680	-6.711	0.044
124.681	-6.711	0.044
124.682	-6.711	0.044
